0.516162, 0.856276, -0.0192088, -0.659962, 0.411919, 0.628309, 0.545918, -0.311632, 0.777727, 0.402093, 0.9001, -0.167755, -0.487101, 0.365433, 0.793216, 0.775276, -0.237233, 0.585378, 0.402093, 0.9001, -0.167755, -0.439081, 0.350339, 0.827328, 0.803448, -0.259005, 0.536085, 0.402093, 0.9001, -0.167755, -0.330934, 0.313705, 0.889984, 0.8537, -0.302341, 0.424012, 0.940846, -0.0730333, -0.330869, 0.120909, 0.984572, 0.126485, 0.316527, -0.159008, 0.935162, 0.944734, -0.0750178, -0.319138, 0.104466, 0.991608, 0.0761574, 0.310747, -0.105288, 0.944643, 0.944734, -0.0750178, -0.319138, 0.0899903, 0.995415, 0.0324095, 0.315244, -0.0593377, 0.947154, 0.944734, -0.0750178, -0.319138, 0.0784608, 0.996915, -0.00207365, 0.318309, -0.0230808, 0.947706, 0.94047, -0.260613, -0.218166, 0.285149, 0.954321, 0.0892271, 0.184946, -0.146125, 0.971824, 0.953749, -0.273267, -0.125253, 0.276753, 0.960878, 0.0109837, 0.117351, -0.0451397, 0.992064, 0.953749, -0.273267, -0.125253, 0.270764, 0.961937, -0.0369247, 0.130575, 0.00130301, 0.991438, 0.953749, -0.273267, -0.125253, 0.265647, 0.961204, -0.0742896, 0.140694, 0.0375806, 0.98934, 0.933247, -0.35047, -0.0788773, 0.357363, 0.928118, 0.104346, 0.0366372, -0.125569, 0.991408, 0.933495, -0.351402, -0.0714364, 0.356172, 0.931711, 0.0711032, 0.0415723, -0.0918181, 0.994908, 0.933495, -0.351402, -0.0714364, 0.353771, 0.935041, 0.0233504, 0.0585906, -0.0470696, 0.997172, 0.933495, -0.351402, -0.0714364, 0.35129, 0.936154, -0.0145415, 0.0719854, -0.0115205, 0.997339, 0.859253, -0.51115, 0.0202481, 0.49999, 0.847544, 0.177984, -0.108137, -0.142809, 0.983825, 0.847765, -0.520984, 0.0993472, 0.401102, 0.752342, 0.522589, -0.347003, -0.403184, 0.846777, 0.847765, -0.520984, 0.0993472, 0.521307, 0.85301, 0.0247423, -0.0976346, 0.0308148, 0.994745, 0.847765, -0.520984, 0.0993472, 0.508154, 0.744228, -0.433478, 0.151898, 0.417972, 0.895671
0.393803, 0.911308, -0.120156, -0.75693, 0.395667, 0.5201, 0.521513, -0.113867, 0.845611, 0.351648, 0.917434, -0.186168, -0.562528, 0.366046, 0.741331, 0.748269, -0.155963, 0.644802, 0.351648, 0.917434, -0.186168, -0.611595, 0.37571, 0.696272, 0.708728, -0.130983, 0.693215, 0.351648, 0.917434, -0.186168, -0.400386, 0.327158, 0.855955, 0.846189, -0.226456, 0.482372, 0.964774, 0.0197473, -0.262337, -0.025406, 0.999512, -0.0181959, 0.26185, 0.0242199, 0.964805, 0.978248, 0.0211088, -0.206362, -0.0259095, 0.999452, -0.0205889, 0.205814, 0.0254878, 0.978259, 0.978248, 0.0211088, -0.206362, -0.0456038, 0.992356, -0.114675, 0.202364, 0.121591, 0.971733, 0.978248, 0.0211088, -0.206362, -0.0610569, 0.980041, -0.189189, 0.19825, 0.197673, 0.960012, 0.981381, -0.147846, -0.122605, 0.143821, 0.98875, -0.0410986, 0.127302, 0.0227002, 0.991604, 0.988917, -0.145144, -0.0312387, 0.139561, 0.980561, -0.13792, 0.0506497, 0.132032, 0.989951, 0.988917, -0.145144, -0.0312387, 0.130257, 0.949163, -0.286569, 0.0712445, 0.279324, 0.95755, 0.988917, -0.145144, -0.0312387, 0.120996, 0.909824, -0.396964, 0.0860387, 0.388785, 0.917302, 0.975766, -0.217006, 0.0281032, 0.217554, 0.97588, -0.0181221, -0.0234928, 0.0237969, 0.999441, 0.975946, -0.217762, -0.0104392, 0.216012, 0.972353, -0.0887026, 0.0294667, 0.0843139, 0.996003, 0.975946, -0.217762, -0.0104392, 0.20969, 0.950718, -0.228396, 0.0596607, 0.220713, 0.973512, 0.975946, -0.217762, -0.0104392, 0.201855, 0.92067, -0.334098, 0.082365, 0.323954, 0.942481, 0.917039, -0.371034, 0.146194, 0.363737, 0.928491, 0.0748395, -0.163508, -0.0154546, 0.986421, 0.917899, -0.370947, 0.140925, 0.346223, 0.922189, 0.172326, -0.193883, -0.109387, 0.974907, 0.917899, -0.370947, 0.140925, 0.363401, 0.928452, 0.0769229, -0.159376, -0.0193953, 0.987027, 0.917899, -0.370947, 0.140925, 0.375157, 0.926954, -0.00359036, -0.129299, 0.0561645, 0.990014
0.395566, 0.910398, -0.121254, -0.816654, 0.409058, 0.407121, 0.420242, -0.0620211, 0.90529, 0.51991, 0.827679, 0.211284, -0.623599, 0.198713, 0.756067, 0.583795, -0.524844, 0.619453, 0.51991, 0.827679, 0.211284, -0.649005, 0.221913, 0.7277, 0.555415, -0.515464, 0.652542, 0.51991, 0.827679, 0.211284, -0.300246, -0.0544973, 0.952304, 0.799716, -0.55855, 0.220173, 0.988568, 0.0223229, -0.149117, -0.0335899, 0.996731, -0.0734718, 0.146989, 0.0776406, 0.986086, 0.994213, 0.0258182, -0.104281, -0.107372, 0.270697, -0.956658, 0.0035294, 0.962318, 0.271902, 0.994213, 0.0258182, -0.104281, -0.0661975, -0.61728, -0.783954, -0.0846108, 0.78632, -0.611999, 0.994213, 0.0258182, -0.104281, -0.0224223, -0.899444, -0.43646, -0.105064, 0.436273, -0.89366, 0.990482, -0.13764, 0.000202629, 0.137258, 0.987619, -0.0759569, 0.0102546, 0.0752617, 0.997111, 0.990411, -0.135621, 0.0263279, 0.0593242, 0.245392, -0.967607, 0.124767, 0.959891, 0.251084, 0.990411, -0.135621, 0.0263279, -0.0650763, -0.626082, -0.777037, 0.121866, 0.767873, -0.628904, 0.990411, -0.135621, 0.0263279, -0.11127, -0.896022, -0.429842, 0.0818861, 0.422791, -0.90252, 0.968011, -0.199122, 0.152659, 0.20793, 0.977157, -0.0439238, -0.140426, 0.0742611, 0.987302, 0.968802, -0.199545, 0.146987, 0.202618, 0.296168, -0.933397, 0.142721, 0.934059, 0.327359, 0.968802, -0.199545, 0.146987, 0.00687916, -0.5712, -0.820782, 0.247742, 0.796186, -0.552007, 0.968802, -0.199545, 0.146987, -0.1029, -0.863405, -0.493905, 0.225466, 0.463371, -0.857002, 0.897501, -0.347887, 0.271047, 0.342731, 0.936987, 0.0677545, -0.277539, 0.0320866, 0.960178, 0.903931, -0.34856, 0.247818, 0.369903, 0.92803, -0.043953, -0.214663, 0.131399, 0.967809, 0.903931, -0.34856, 0.247818, 0.411464, 0.866817, -0.281649, -0.116641, 0.35656, 0.926963, 0.903931, -0.34856, 0.247818, 0.426175, 0.782652, -0.453686, -0.0358187, 0.515715, 0.856011
0.309321, 0.950958, -0.0000976185, -0.862334, 0.280537, 0.421519, 0.400875, -0.1303, 0.906819, 0.405492, 0.881184, 0.243085, -0.621738, 0.0709296, 0.780007, 0.670088, -0.467422, 0.576627, 0.405492, 0.881184, 0.243085, -0.603875, 0.0585951, 0.794922, 0.686229, -0.469128, 0.555885, 0.405492, 0.881184, 0.243085, -0.193364, -0.177224, 0.964988, 0.893413, -0.438299, 0.0985262, 0.985359, 0.131073, -0.109027, -0.127226, 0.991003, 0.0415545, 0.113493, -0.0270751, 0.99317, 0.988829, 0.130005, -0.0729144, -0.0973604, 0.192926, -0.976371, -0.112866, 0.972563, 0.203428, 0.988829, 0.130005, -0.0729144, 0.0419563, -0.712156, -0.700766, -0.143029, 0.689878, -0.709655, 0.988829, 0.130005, -0.0729144, 0.098079, -0.935845, -0.338489, -0.112242, 0.327557, -0.938141, 0.998788, -0.0446648, 0.0206805, 0.0437147, 0.998061, 0.0443188, -0.0226199, -0.043361, 0.998803, 0.998245, -0.0454102, 0.0380008, 0.0455958, 0.180052, -0.9826, 0.0377779, 0.982608, 0.181807, 0.998245, -0.0454102, 0.0380008, -0.00678496, -0.725262, -0.688439, 0.0588227, 0.686973, -0.724298, 0.998245, -0.0454102, 0.0380008, -0.0304282, -0.943951, -0.328682, 0.0507964, 0.326949, -0.943676, 0.978417, -0.125669, 0.164037, 0.114218, 0.990428, 0.0775001, -0.172206, -0.0570913, 0.983405, 0.980338, -0.125002, 0.152684, 0.180779, 0.258771, -0.948871, 0.0791009, 0.957816, 0.276281, 0.980338, -0.125002, 0.152684, 0.033303, -0.657851, -0.752411, 0.194496, 0.742702, -0.640754, 0.980338, -0.125002, 0.152684, -0.0526679, -0.911446, -0.408035, 0.190168, 0.391971, -0.900108, 0.919498, -0.29334, 0.261678, 0.249342, 0.949864, 0.188645, -0.303896, -0.108212, 0.94654, 0.913911, -0.29523, 0.278577, 0.268184, 0.95434, 0.131576, -0.304703, -0.0455394, 0.951358, 0.913911, -0.29523, 0.278577, 0.329553, 0.94034, -0.0845908, -0.236983, 0.169114, 0.956681, 0.913911, -0.29523, 0.278577, 0.366156, 0.895824, -0.251852, -0.175202, 0.332173, 0.926804
0.508844, 0.857989, -0.0702365, -0.756784, 0.484723, 0.438545, 0.410312, -0.169997, 0.895961, 0.599534, 0.782041, 0.17021, -0.586029, 0.284103, 0.758851, 0.545096, -0.554705, 0.628628, 0.599534, 0.782041, 0.17021, -0.566686, 0.264608, 0.780288, 0.565178, -0.564265, 0.601813, 0.599534, 0.782041, 0.17021, -0.213104, -0.0490104, 0.9758, 0.771457, -0.621297, 0.137272, 0.983021, -0.0953034, -0.156801, 0.0943806, 0.995447, -0.0133379, 0.157358, -0.00168757, 0.98754, 0.98813, -0.0953012, -0.120483, -0.110027, 0.108263, -0.988015, 0.107203, 0.989544, 0.096492, 0.98813, -0.0953012, -0.120483, -0.148743, -0.789565, -0.595367, -0.0383896, 0.606221, -0.794369, 0.98813, -0.0953012, -0.120483, -0.119114, -0.970597, -0.209172, -0.0970057, 0.22104, -0.970428, 0.964654, -0.262949, -0.0173526, 0.262645, 0.964725, -0.0179705, 0.0214658, 0.0127777, 0.999688, 0.964846, -0.262769, -0.0049007, 0.0151364, 0.0741753, -0.99713, 0.262379, 0.962003, 0.0755451, 0.964846, -0.262769, -0.0049007, -0.215743, -0.78125, -0.58575, 0.150088, 0.566216, -0.810477, 0.964846, -0.262769, -0.0049007, -0.25841, -0.94511, -0.199979, 0.0479165, 0.194215, -0.979788, 0.934736, -0.330174, 0.131353, 0.331445, 0.943389, 0.0127127, -0.128115, 0.0316533, 0.991254, 0.936689, -0.330644, 0.115273, 0.152471, 0.0887781, -0.984312, 0.315223, 0.939571, 0.133571, 0.936689, -0.330644, 0.115273, -0.187646, -0.751917, -0.631989, 0.295639, 0.570346, -0.766357, 0.936689, -0.330644, 0.115273, -0.293821, -0.921243, -0.254911, 0.190479, 0.204903, -0.960069, 0.845926, -0.475598, 0.241279, 0.460166, 0.879616, 0.120513, -0.269549, 0.00908335, 0.962944, 0.837425, -0.475109, 0.27017, 0.510269, 0.856736, -0.0750246, -0.19582, 0.200687, 0.959885, 0.837425, -0.475109, 0.27017, 0.545081, 0.762255, -0.349077, -0.0400893, 0.43959, 0.897303, 0.837425, -0.475109, 0.27017, 0.540771, 0.648545, -0.535682, 0.0792895, 0.594694, 0.800033
0.43345, 0.90016, 0.0428148, -0.769585, 0.345018, 0.53731, 0.468893, -0.265847, 0.842297, 0.543449, 0.7957, 0.267441, -0.573679, 0.119457, 0.810322, 0.612826, -0.593794, 0.521395, 0.543449, 0.7957, 0.267441, -0.624764, 0.170606, 0.761948, 0.560655, -0.581167, 0.58984, 0.543449, 0.7957, 0.267441, -0.315573, -0.10157, 0.94345, 0.777867, -0.597113, 0.195903, 0.977985, 0.0160505, -0.208055, 0.0127649, 0.990569, 0.13642, 0.208283, -0.136073, 0.968557, 0.985139, 0.010912, -0.171413, -0.168299, 0.260671, -0.950645, 0.0343091, 0.965366, 0.258634, 0.985139, 0.010912, -0.171413, -0.114533, -0.701982, -0.702925, -0.127999, 0.712111, -0.690299, 0.985139, 0.010912, -0.171413, -0.0487158, -0.939247, -0.339769, -0.164707, 0.34307, -0.924757, 0.980532, -0.171586, -0.0954744, 0.182491, 0.975794, 0.120513, 0.072485, -0.135591, 0.98811, 0.98159, -0.17379, -0.079232, -0.0414989, 0.210863, -0.976634, 0.186436, 0.961943, 0.199769, 0.98159, -0.17379, -0.079232, -0.181226, -0.716453, -0.673686, 0.0603135, 0.675642, -0.734758, 0.98159, -0.17379, -0.079232, -0.18997, -0.931337, -0.31068, -0.0197988, 0.320012, -0.947206, 0.963946, -0.262737, 0.0421634, 0.254297, 0.956222, 0.144822, -0.0783675, -0.128878, 0.988559, 0.965418, -0.259882, 0.0207287, 0.0781196, 0.212511, -0.974031, 0.248728, 0.941966, 0.225463, 0.965418, -0.259882, 0.0207287, -0.173148, -0.698592, -0.694255, 0.194905, 0.666657, -0.719431, 0.965418, -0.259882, 0.0207287, -0.238172, -0.911512, -0.335291, 0.10603, 0.318759, -0.941887, 0.89304, -0.430247, 0.131783, 0.393201, 0.888548, 0.236381, -0.218797, -0.159281, 0.962682, 0.890549, -0.431993, 0.142491, 0.448293, 0.886611, -0.113814, -0.0771669, 0.165235, 0.983231, 0.890549, -0.431993, 0.142491, 0.445831, 0.766705, -0.461951, 0.0903111, 0.474917, 0.875384, 0.890549, -0.431993, 0.142491, 0.407201, 0.617453, -0.673008, 0.202753, 0.657369, 0.72578
0.291811, 0.943888, 0.154665, -0.830764, 0.169986, 0.530035, 0.474002, -0.28316, 0.833752, 0.365939, 0.884315, 0.289957, -0.563739, -0.0372639, 0.825112, 0.740464, -0.4654, 0.484887, 0.365939, 0.884315, 0.289957, -0.620746, -0.000197519, 0.784012, 0.693371, -0.46689, 0.548863, 0.365939, 0.884315, 0.289957, -0.219442, -0.22079, 0.950314, 0.904397, -0.411386, 0.113261, 0.971131, 0.180332, -0.156158, -0.140661, 0.961593, 0.235695, 0.192664, -0.206926, 0.959199, 0.976656, 0.173806, -0.126234, -0.17706, 0.318619, -0.931199, -0.121627, 0.931812, 0.341955, 0.976656, 0.173806, -0.126234, 0.0177931, -0.651089, -0.758793, -0.214072, 0.738833, -0.638982, 0.976656, 0.173806, -0.126234, 0.107749, -0.904756, -0.412077, -0.185832, 0.388855, -0.902362, 0.997887, -0.0158704, -0.0630076, 0.0298089, 0.973461, 0.226904, 0.0577343, -0.228302, 0.971877, 0.99866, -0.0193992, -0.04797, -0.0395534, 0.311514, -0.949418, 0.0333613, 0.950043, 0.31033, 0.99866, -0.0193992, -0.04797, -0.0487289, -0.664427, -0.745763, -0.0174053, 0.747101, -0.664482, 0.99866, -0.0193992, -0.04797, -0.0369551, -0.916295, -0.398795, -0.0362184, 0.400033, -0.915785, 0.990401, -0.122632, 0.0637744, 0.102852, 0.962066, 0.252688, -0.0923428, -0.243703, 0.965444, 0.99203, -0.117801, 0.0447157, 0.0822835, 0.336902, -0.937937, 0.0954247, 0.934141, 0.34391, 0.99203, -0.117801, 0.0447157, -0.0409568, -0.637081, -0.769708, 0.11916, 0.761742, -0.636828, 0.99203, -0.117801, 0.0447157, -0.0872883, -0.898433, -0.430347, 0.0908692, 0.423014, -0.901555, 0.942357, -0.307278, 0.132451, 0.247079, 0.905944, 0.343826, -0.225644, -0.291281, 0.929645, 0.9344, -0.316721, 0.16305, 0.309908, 0.94845, 0.0663341, -0.175655, -0.0114519, 0.984385, 0.9344, -0.316721, 0.16305, 0.345737, 0.916567, -0.200925, -0.0858094, 0.244117, 0.965942, 0.9344, -0.316721, 0.16305, 0.355855, 0.850811, -0.386637, -0.0162692, 0.419296, 0.907704
0.400221, 0.910596, 0.103141, -0.83961, 0.319243, 0.439475, 0.367257, -0.262485, 0.892314, 0.407803, 0.904916, 0.121753, -0.690275, 0.218259, 0.689843, 0.597677, -0.365363, 0.713647, 0.407803, 0.904916, 0.121753, -0.822011, 0.305806, 0.480396, 0.397485, -0.295989, 0.868559, 0.407803, 0.904916, 0.121753, -0.767951, 0.267795, 0.58184, 0.493911, -0.330776, 0.804139, 0.995497, 0.043608, -0.0841613, -0.0311417, 0.989069, 0.144126, 0.0895264, -0.140856, 0.985974, 0.99695, 0.0410611, -0.0663687, -0.0745188, 0.248146, -0.965852, -0.0231898, 0.967852, 0.250449, 0.99695, 0.0410611, -0.0663687, -0.0158486, -0.726168, -0.687334, -0.0764175, 0.68629, -0.723303, 0.99695, 0.0410611, -0.0663687, 0.0187401, -0.951474, -0.307157, -0.0757603, 0.304977, -0.949342, 0.989065, -0.145079, 0.0264925, 0.13958, 0.97887, 0.149435, -0.0476125, -0.144103, 0.988417, 0.988081, -0.147578, 0.0437829, 0.0771763, 0.228824, -0.970404, 0.133191, 0.962216, 0.237487, 0.988081, -0.147578, 0.0437829, -0.0778401, -0.724385, -0.684988, 0.132804, 0.673415, -0.727238, 0.988081, -0.147578, 0.0437829, -0.126812, -0.941596, -0.311956, 0.0872635, 0.302686, -0.949087, 0.957923, -0.238079, 0.160317, 0.208299, 0.960911, 0.182378, -0.19747, -0.14131, 0.970071, 0.960582, -0.236086, 0.146781, 0.199722, 0.218807, -0.95511, 0.193372, 0.946777, 0.257334, 0.960582, -0.236086, 0.146781, -0.06913, -0.714273, -0.696445, 0.269263, 0.658846, -0.702438, 0.960582, -0.236086, 0.146781, -0.175855, -0.924973, -0.336897, 0.215306, 0.297805, -0.93003, 0.880957, -0.40831, 0.239161, 0.336485, 0.895898, 0.290075, -0.332705, -0.175069, 0.926638, 0.865952, -0.41541, 0.278498, 0.441258, 0.896718, -0.0344797, -0.235411, 0.152747, 0.959818, 0.865952, -0.41541, 0.278498, 0.486124, 0.829976, -0.273537, -0.117516, 0.372255, 0.920661, 0.865952, -0.41541, 0.278498, 0.499308, 0.749934, -0.433924, -0.0285981, 0.514814, 0.856825
0.430313, 0.885798, 0.173759, -0.813689, 0.297295, 0.499526, 0.390822, -0.356338, 0.848694, 0.437519, 0.879006, 0.18954, -0.59025, 0.121722, 0.797991, 0.678367, -0.461012, 0.572089, 0.437519, 0.879006, 0.18954, -0.664901, 0.174337, 0.726301, 0.605379, -0.443796, 0.660728, 0.437519, 0.879006, 0.18954, -0.335154, -0.0361882, 0.941468, 0.834415, -0.475436, 0.278769, 0.992732, 0.0256196, -0.117584, 0.0031801, 0.971151, 0.238446, 0.120301, -0.237087, 0.964011, 0.994722, 0.0213836, -0.100358, -0.101478, 0.349982, -0.931244, 0.0152103, 0.936512, 0.350305, 0.994722, 0.0213836, -0.100358, -0.0620256, -0.653832, -0.754093, -0.0817428, 0.756337, -0.649055, 0.994722, 0.0213836, -0.100358, -0.0200977, -0.9185, -0.39491, -0.100624, 0.394842, -0.913222, 0.984673, -0.172583, -0.0251766, 0.173608, 0.95606, 0.236241, -0.0167007, -0.236991, 0.971368, 0.984158, -0.177187, -0.00616312, 0.0519921, 0.321666, -0.945425, 0.1695, 0.930127, 0.325783, 0.984158, -0.177187, -0.00616312, -0.122011, -0.651652, -0.748641, 0.128633, 0.737533, -0.662947, 0.984158, -0.177187, -0.00616312, -0.165142, -0.903496, -0.395505, 0.06451, 0.390257, -0.918443, 0.955575, -0.277154, 0.100306, 0.242894, 0.933245, 0.264683, -0.166968, -0.228561, 0.959105, 0.955796, -0.27685, 0.0990321, 0.189379, 0.321995, -0.927607, 0.224921, 0.905358, 0.360191, 0.955796, -0.27685, 0.0990321, -0.103516, -0.632082, -0.767956, 0.275205, 0.723758, -0.6328, 0.955796, -0.27685, 0.0990321, -0.211449, -0.881229, -0.422759, 0.204311, 0.383131, -0.900815, 0.876471, -0.452109, 0.165516, 0.372852, 0.854892, 0.36075, -0.304597, -0.254474, 0.917858, 0.840902, -0.475669, 0.258113, 0.45401, 0.879621, 0.141918, -0.294548, -0.00215382, 0.955634, 0.840902, -0.475669, 0.258113, 0.501095, 0.864497, -0.0393522, -0.204419, 0.16243, 0.965313, 0.840902, -0.475669, 0.258113, 0.524608, 0.833605, -0.172884, -0.132928, 0.280787, 0.95052
0.541849, 0.825494, -0.157984, -0.702432, 0.547996, 0.454191, 0.461506, -0.13513, 0.876785, 0.628873, 0.776698, 0.0354775, -0.504367, 0.372797, 0.778869, 0.59172, -0.507703, 0.626183, 0.628873, 0.776698, 0.0354775, -0.492111, 0.362293, 0.791562, 0.601952, -0.515251, 0.610058, 0.628873, 0.776698, 0.0354775, -0.120499, 0.0522837, 0.991336, 0.768114, -0.627699, 0.126471, 0.964799, -0.153873, -0.213274, 0.138919, 0.986777, -0.0835061, 0.223303, 0.0509388, 0.973417, 0.967849, -0.15314, -0.199539, -0.190765, 0.0701436, -0.979126, 0.16394, 0.985712, 0.0386747, 0.967849, -0.15314, -0.199539, -0.235514, -0.830294, -0.505119, -0.0883217, 0.535873, -0.839666, 0.967849, -0.15314, -0.199539, -0.173073, -0.981102, -0.0865125, -0.182519, 0.118266, -0.976063, 0.948185, -0.311528, -0.0624189, 0.304899, 0.947435, -0.0969689, 0.0893464, 0.0729129, 0.993328, 0.949816, -0.309969, -0.0420547, -0.0398298, 0.0135059, -0.999115, 0.310263, 0.950651, 0.000482141, 0.949816, -0.309969, -0.0420547, -0.290379, -0.823715, -0.487005, 0.116316, 0.474777, -0.872386, 0.949816, -0.309969, -0.0420547, -0.31221, -0.947708, -0.0661472, -0.0193519, 0.0759576, -0.996923, 0.925297, -0.367932, 0.0919266, 0.374556, 0.924598, -0.0694661, -0.0594364, 0.0987084, 0.99334, 0.92507, -0.367562, 0.0956256, 0.109746, 0.0176572, -0.993803, 0.363596, 0.929831, 0.0566728, 0.92507, -0.367562, 0.0956256, -0.263313, -0.802133, -0.535955, 0.273701, 0.470616, -0.838813, 0.92507, -0.367562, 0.0956256, -0.356111, -0.926959, -0.118037, 0.132027, 0.0751387, -0.988394, 0.837507, -0.501714, 0.216483, 0.507181, 0.86118, 0.0337115, -0.203344, 0.0815623, 0.975704, 0.798032, -0.484043, 0.358954, 0.585079, 0.765008, -0.269158, -0.144319, 0.424813, 0.893704, 0.798032, -0.484043, 0.358954, 0.602485, 0.653237, -0.458577, -0.0125111, 0.582223, 0.812933, 0.798032, -0.484043, 0.358954, 0.596946, 0.553465, -0.580802, 0.0824647, 0.677775, 0.73063
